SectionID,ProfessorID,Professors,CourseNumber,Dept,YearTerm,AvgGPA
578,160,"Dash, L",482,AFRO,2020-sp,
579,-1,,495,AFRO,2020-sp,
580,161,"Nance, C",498,AFRO,2020-sp,
581,162,"Smalls, K",498,AFRO,2020-sp,
582,6,"Rana, J",531,AFRO,2020-sp,
583,163,"Harrison, F",597,AFRO,2020-sp,
584,163,"Harrison, F",598,AFRO,2020-sp,
585,146,"McDuffie, E",103,AFST,2020-sp,
586,164,"Nobili, M",111,AFST,2020-sp,
587,-1,,199,AFST,2020-sp,
588,164,"Nobili, M",213,AFST,2020-sp,
589,165,"Gathogo, M;Wawire, G",232,AFST,2020-sp,
590,165,"Gathogo, M;Wawire, G",232,AFST,2020-sp,
591,165,"Gathogo, M",232,AFST,2020-sp,
592,165,"Gathogo, M",232,AFST,2020-sp,
593,165,"Gathogo, M",242,AFST,2020-sp,
594,165,"Gathogo, M",242,AFST,2020-sp,
595,153,"Bowen, M",243,AFST,2020-sp,
596,49,"Amadu, F",254,AFST,2020-sp,
597,165,"Gathogo, M",406,AFST,2020-sp,
598,165,"Gathogo, M",408,AFST,2020-sp,
599,-1,,434,AFST,2020-sp,
600,165,"Gathogo, M",434,AFST,2020-sp,
601,165,"Gathogo, M",436,AFST,2020-sp,
602,165,"Gathogo, M",444,AFST,2020-sp,
603,165,"Gathogo, M",446,AFST,2020-sp,
604,-1,,490,AFST,2020-sp,
605,26,"Witmer, A",495,AFST,2020-sp,
606,26,"Witmer, A",495,AFST,2020-sp,
607,167,"Barro, M",515,AFST,2020-sp,
608,167,"Barro, M",522,AFST,2020-sp,
609,167,"Barro, M",522,AFST,2020-sp,
610,-1,,550,AFST,2020-sp,
611,-1,,599,AFST,2020-sp,
612,168,"Cupps-Miller, H",220,AGCM,2020-sp,
613,168,"Cupps-Miller, H",230,AGCM,2020-sp,3.28
614,168,"Cupps-Miller, H",270,AGCM,2020-sp,
615,-1,,293,AGCM,2020-sp,
616,-1,,294,AGCM,2020-sp,
617,-1,,295,AGCM,2020-sp,
618,168,"Cupps-Miller, H",315,AGCM,2020-sp,
619,168,"Cupps-Miller, H",320,AGCM,2020-sp,
620,168,"Cupps-Miller, H",330,AGCM,2020-sp,
621,-1,,396,AGCM,2020-sp,
622,169,"Ochs, G",199,AGED,2020-sp,
623,170,"Korte, D",250,AGED,2020-sp,
624,171,"Keating, K",260,AGED,2020-sp,
625,171,"Keating, K",260,AGED,2020-sp,
626,171,"Keating, K",260,AGED,2020-sp,
627,171,"Keating, K",260,AGED,2020-sp,
628,171,"Keating, K",260,AGED,2020-sp,
629,171,"Keating, K",260,AGED,2020-sp,
630,171,"Keating, K",260,AGED,2020-sp,
631,-1,,260,AGED,2020-sp,
632,172,"McGrath, M",260,AGED,2020-sp,
633,-1,,293,AGED,2020-sp,
634,-1,,295,AGED,2020-sp,
635,170,"Korte, D",300,AGED,2020-sp,
636,170,"Korte, D",300,AGED,2020-sp,
637,171,"Keating, K",310,AGED,2020-sp,
638,-1,,380,AGED,2020-sp,
639,-1,,380,AGED,2020-sp,
640,-1,,380,AGED,2020-sp,
641,173,"Collins, J",380,AGED,2020-sp,
642,-1,,396,AGED,2020-sp,
643,170,"Korte, D",410,AGED,2020-sp,
644,170,"Korte, D",420,AGED,2020-sp,
645,169,"Ochs, G",450,AGED,2020-sp,
646,171,"Keating, K",451,AGED,2020-sp,
647,174,"Chunoo, V",480,AGED,2020-sp,
648,174,"Chunoo, V",480,AGED,2020-sp,
649,175,"Macke, T",480,AGED,2020-sp,
650,175,"Macke, T",480,AGED,2020-sp,
651,175,"Macke, T",480,AGED,2020-sp,
652,-1,,545,AGED,2020-sp,
653,-1,,545,AGED,2020-sp,
654,-1,,549,AGED,2020-sp,
655,-1,,599,AGED,2020-sp,
656,176,"Firkins, C",199,AHS,2020-sp,
657,177,"Raycraft, M",199,AHS,2020-sp,
658,178,"Lyons, S",199,AHS,2020-sp,
659,178,"Lyons, S",199,AHS,2020-sp,
660,179,"Rhodes, D",199,AHS,2020-sp,
661,179,"Rhodes, D",199,AHS,2020-sp,
662,180,"Klebek, C",292,AHS,2020-sp,
663,181,"Graber, K",365,AHS,2020-sp,
664,182,"Olson, J",375,AHS,2020-sp,
665,182,"Olson, J",375,AHS,2020-sp,
666,182,"Olson, J",375,AHS,2020-sp,
667,176,"Firkins, C",399,AHS,2020-sp,
668,183,"Aldunate, R;Hays, K;Offenstein, T;Thompson, M",494,AHS,2020-sp,
669,183,"Aldunate, R;Hays, K;Offenstein, T;Thompson, M",494,AHS,2020-sp,
670,187,"Escobar, R",101,AIS,2020-sp,
671,188,"Soto, S",101,AIS,2020-sp,
672,188,"Soto, S",101,AIS,2020-sp,
673,188,"Soto, S",265,AIS,2020-sp,
674,189,"Maldonado, K",285,AIS,2020-sp,3.82
675,5,"Compoc, K",295,AIS,2020-sp,
676,8,"Coyoca, W",357,AIS,2020-sp,
677,-1,,491,AIS,2020-sp,
678,169,"Ochs, G",199,ALEC,2020-sp,
679,190,"Parrett, D",100,ANSC,2020-sp,
680,190,"Parrett, D",100,ANSC,2020-sp,
681,191,"Cardoso, F;Dilger, A;Ellis, M;Fischer-Brown, A;Kline, K;Koelkebeck, K;Miller, D;Parrett, D;Parsons, C",100,ANSC,2020-sp,
682,192,"Dilger, A",101,ANSC,2020-sp,3.75
683,83,"Emmert, J;Hurley, W;Parsons, C",103,ANSC,2020-sp,3.97
684,83,"Emmert, J;Hurley, W;Parsons, C",103,ANSC,2020-sp,3.97
685,200,"Allen, C",110,ANSC,2020-sp,
686,200,"Allen, C",110,ANSC,2020-sp,
687,-1,,199,ANSC,2020-sp,
688,201,"Klehm, B",199,ANSC,2020-sp,
689,201,"Klehm, B",199,ANSC,2020-sp,
690,195,"Kline, K",199,ANSC,2020-sp,
691,202,"Schneider, A",199,ANSC,2020-sp,
692,197,"Miller, D",204,ANSC,2020-sp,
693,197,"Miller, D",204,ANSC,2020-sp,
694,83,"Emmert, J;Parsons, C",205,ANSC,2020-sp,3.68
695,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
696,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
697,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
698,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
699,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
700,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
701,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
702,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
703,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
704,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
705,194,"Fischer-Brown, A",207,ANSC,2020-sp,3.65
706,203,"Henley, P;Klehm, B;Shike, D",211,ANSC,2020-sp,
707,203,"Henley, P;Klehm, B;Shike, D",211,ANSC,2020-sp,
708,205,"Dilger, R;Loor, J;McCann, J",223,ANSC,2020-sp,3.45
709,208,"Knox, R;Miller, D;Novakofski, J",224,ANSC,2020-sp,2.96
710,208,"Knox, R;Miller, D;Novakofski, J",224,ANSC,2020-sp,2.96
711,208,"Knox, R;Miller, D;Novakofski, J",224,ANSC,2020-sp,2.96
712,208,"Knox, R;Miller, D;Novakofski, J",224,ANSC,2020-sp,2.96
713,208,"Knox, R;Miller, D;Novakofski, J",224,ANSC,2020-sp,2.96
714,208,"Knox, R;Miller, D;Novakofski, J",224,ANSC,2020-sp,2.96
715,197,"Miller, D",224,ANSC,2020-sp,2.96
716,210,"Richardson, S",250,ANSC,2020-sp,3.57
717,211,"Hagstrom, D",256,ANSC,2020-sp,
718,212,"Jones-Hamlow, K",298,ANSC,2020-sp,3.38
719,201,"Klehm, B;Shike, D",301,ANSC,2020-sp,
720,201,"Klehm, B;Shike, D",301,ANSC,2020-sp,
721,210,"Richardson, S",305,ANSC,2020-sp,3.74
722,213,"Evans, K;Richardson, S",305,ANSC,2020-sp,3.74
723,214,"Ade, E;Richardson, S",305,ANSC,2020-sp,3.74
724,195,"Kline, K",306,ANSC,2020-sp,
725,195,"Kline, K",306,ANSC,2020-sp,
726,195,"Kline, K",306,ANSC,2020-sp,
727,215,"Suarez, A",366,ANSC,2020-sp,
728,191,"Cardoso, F;Dean, M;Drackley, J;Gaskins, H;Kline, K;McKim, D;Stein, H;Wheeler, M",398,ANSC,2020-sp,
729,222,"Kukekova, A",398,ANSC,2020-sp,
730,201,"Klehm, B",398,ANSC,2020-sp,
731,-1,,398,ANSC,2020-sp,
732,194,"Fischer-Brown, A;Jones-Hamlow, K;Miller, D;Richardson, S;Shike, D",398,ANSC,2020-sp,
733,199,"Hurley, W;Kline, K",398,ANSC,2020-sp,
734,194,"Fischer-Brown, A",398,ANSC,2020-sp,
735,-1,,398,ANSC,2020-sp,
736,194,"Fischer-Brown, A",398,ANSC,2020-sp,
737,223,"Roca, A",398,ANSC,2020-sp,
738,210,"Richardson, S",398,ANSC,2020-sp,
739,191,"Cardoso, F",398,ANSC,2020-sp,
740,221,"Wheeler, M",398,ANSC,2020-sp,
741,224,"Cattai de Godoy, M",398,ANSC,2020-sp,
742,225,"Baldes, M;Grott, K;Hoene, H;Redden, M",398,ANSC,2020-sp,
743,210,"Richardson, S",398,ANSC,2020-sp,
744,200,"Allen, C;Brooks, J",398,ANSC,2020-sp,
745,207,"McCann, J",402,ANSC,2020-sp,
746,196,"Koelkebeck, K;Parsons, C",404,ANSC,2020-sp,
747,194,"Fischer-Brown, A",407,ANSC,2020-sp,3.18
748,192,"Dilger, A",409,ANSC,2020-sp,
749,199,"Hurley, W",438,ANSC,2020-sp,
750,199,"Hurley, W",438,ANSC,2020-sp,
751,22,"Lipka, A",440,ANSC,2020-sp,
752,22,"Lipka, A",440,ANSC,2020-sp,
753,22,"Lipka, A",440,ANSC,2020-sp,
754,22,"Lipka, A",440,ANSC,2020-sp,
755,230,"Rodriguez-Zas, S",444,ANSC,2020-sp,
756,223,"Roca, A",446,ANSC,2020-sp,3.42
757,231,"Murphy, M",448,ANSC,2020-sp,
758,231,"Murphy, M",448,ANSC,2020-sp,
759,232,"Steelman, A",450,ANSC,2020-sp,2.72
760,233,"Cann, I;Ridlon, J",451,ANSC,2020-sp,
761,202,"Schneider, A",498,ANSC,2020-sp,3.78
762,-1,,499,ANSC,2020-sp,
763,194,"Fischer-Brown, A",499,ANSC,2020-sp,
764,194,"Fischer-Brown, A",499,ANSC,2020-sp,
765,223,"Roca, A",499,ANSC,2020-sp,
766,217,"Drackley, J;Novakofski, J;Stein, H",520,ANSC,2020-sp,3.15
767,205,"Dilger, R;Loor, J;Nakamura, M",521,ANSC,2020-sp,
768,205,"Dilger, R;Loor, J;Nakamura, M",521,ANSC,2020-sp,
769,236,"Amengual Terrasa, J",525,ANSC,2020-sp,
770,237,"Zhao, S",543,ANSC,2020-sp,
771,83,"Emmert, J",590,ANSC,2020-sp,
772,83,"Emmert, J",590,ANSC,2020-sp,
773,230,"Rodriguez-Zas, S",590,ANSC,2020-sp,
774,230,"Rodriguez-Zas, S",590,ANSC,2020-sp,
775,196,"Koelkebeck, K",590,ANSC,2020-sp,
776,196,"Koelkebeck, K",590,ANSC,2020-sp,
777,196,"Koelkebeck, K",590,ANSC,2020-sp,
778,196,"Koelkebeck, K",590,ANSC,2020-sp,
779,196,"Koelkebeck, K",590,ANSC,2020-sp,
780,196,"Koelkebeck, K",590,ANSC,2020-sp,
781,192,"Dilger, A",590,ANSC,2020-sp,
782,192,"Dilger, A",590,ANSC,2020-sp,
783,192,"Dilger, A",590,ANSC,2020-sp,
784,206,"Loor, J",590,ANSC,2020-sp,
785,206,"Loor, J",590,ANSC,2020-sp,
786,238,"Qiao, H;Wang, B",590,ANSC,2020-sp,
787,238,"Qiao, H;Wang, B",590,ANSC,2020-sp,
788,238,"Qiao, H;Wang, B",590,ANSC,2020-sp,
789,220,"Stein, H",590,ANSC,2020-sp,
790,220,"Stein, H",590,ANSC,2020-sp,
791,240,"Mackie, R",590,ANSC,2020-sp,
792,240,"Mackie, R",590,ANSC,2020-sp,
793,240,"Mackie, R",590,ANSC,2020-sp,
794,232,"Steelman, A",590,ANSC,2020-sp,
795,221,"Wheeler, M",590,ANSC,2020-sp,
796,221,"Wheeler, M",590,ANSC,2020-sp,
797,221,"Wheeler, M",590,ANSC,2020-sp,
798,230,"Rodriguez-Zas, S",591,ANSC,2020-sp,
799,230,"Rodriguez-Zas, S",591,ANSC,2020-sp,
800,-1,,593,ANSC,2020-sp,
801,-1,,599,ANSC,2020-sp,
802,241,"Ritchison, B",101,ANTH,2020-sp,3.15
803,162,"Smalls, K",103,ANTH,2020-sp,
804,147,"Arjona, J",106,ANTH,2020-sp,3.74
805,242,"Clancy, K",110,ANTH,2020-sp,
806,243,"Rosas, G",160,ANTH,2020-sp,3.88
807,244,"Silverman, H",175,ANTH,2020-sp,
808,-1,,182,ANTH,2020-sp,
809,-1,,199,ANTH,2020-sp,
810,245,"Farnell, B",199,ANTH,2020-sp,
811,246,"Kramer, K",210,ANTH,2020-sp,
812,244,"Silverman, H",224,ANTH,2020-sp,
813,247,"Dominguez, V",230,ANTH,2020-sp,
814,247,"Dominguez, V",230,ANTH,2020-sp,
815,247,"Dominguez, V",230,ANTH,2020-sp,
816,247,"Dominguez, V",230,ANTH,2020-sp,
817,248,"Brinkworth, J",240,ANTH,2020-sp,
818,248,"Brinkworth, J",240,ANTH,2020-sp,
819,248,"Brinkworth, J",240,ANTH,2020-sp,
820,249,"Jelinek, P",243,ANTH,2020-sp,
821,250,"Malhi, R",246,ANTH,2020-sp,
822,251,"Hughes, C",246,ANTH,2020-sp,3.81
823,248,"Brinkworth, J",249,ANTH,2020-sp,
824,252,"Frankenberg, S",250,ANTH,2020-sp,
825,253,"Kramer, E",271,ANTH,2020-sp,
826,253,"Kramer, E",271,ANTH,2020-sp,
827,253,"Kramer, E",271,ANTH,2020-sp,
828,253,"Kramer, E",271,ANTH,2020-sp,
829,254,"Lucero, L",278,ANTH,2020-sp,
830,215,"Suarez, A",342,ANTH,2020-sp,
831,251,"Hughes, C",346,ANTH,2020-sp,
832,255,"Allan, B",361,ANTH,2020-sp,
833,256,"Desmond, J",364,ANTH,2020-sp,
834,247,"Dominguez, V",368,ANTH,2020-sp,
835,243,"Rosas, G",370,ANTH,2020-sp,
836,257,"Davis, J",374,ANTH,2020-sp,
837,-1,,390,ANTH,2020-sp,
838,-1,,399,ANTH,2020-sp,
839,189,"Maldonado, K",399,ANTH,2020-sp,
840,-1,,403,ANTH,2020-sp,
841,-1,,403,ANTH,2020-sp,
842,258,"Chiu, C",404,ANTH,2020-sp,
843,258,"Chiu, C",404,ANTH,2020-sp,
844,259,"Moodie, E",411,ANTH,2020-sp,
845,260,"Dolezal, A",432,ANTH,2020-sp,
846,-1,,444,ANTH,2020-sp,
847,-1,,445,ANTH,2020-sp,
848,261,"Konigsberg, L",447,ANTH,2020-sp,
849,241,"Ritchison, B",449,ANTH,2020-sp,
850,241,"Ritchison, B",449,ANTH,2020-sp,
851,262,"Ambrose, S",452,ANTH,2020-sp,
852,262,"Ambrose, S",452,ANTH,2020-sp,
853,-1,,454,ANTH,2020-sp,
854,-1,,455,ANTH,2020-sp,
855,15,"Lira, N",479,ANTH,2020-sp,
856,15,"Lira, N",479,ANTH,2020-sp,
857,263,"Greenberg, J",488,ANTH,2020-sp,
858,-1,,495,ANTH,2020-sp,
859,-1,,496,ANTH,2020-sp,
860,-1,,497,ANTH,2020-sp,
861,-1,,499,ANTH,2020-sp,
862,-1,,499,ANTH,2020-sp,
863,162,"Smalls, K",499,ANTH,2020-sp,
864,254,"Lucero, L",511,ANTH,2020-sp,
865,264,"Beauchamp, T;Paik, A",515,ANTH,2020-sp,
866,253,"Kramer, E",515,ANTH,2020-sp,
867,163,"Harrison, F",515,ANTH,2020-sp,
868,257,"Davis, J",515,ANTH,2020-sp,
869,262,"Ambrose, S",515,ANTH,2020-sp,
870,266,"Orta, A",515,ANTH,2020-sp,
871,261,"Konigsberg, L",540,ANTH,2020-sp,
872,6,"Rana, J",565,ANTH,2020-sp,
873,244,"Silverman, H",570,ANTH,2020-sp,
874,-1,,589,ANTH,2020-sp,
875,-1,,590,ANTH,2020-sp,
876,-1,,599,ANTH,2020-sp,
877,267,"Saadah, E",150,ARAB,2020-sp,2.95
878,267,"Saadah, E",150,ARAB,2020-sp,2.95
879,267,"Saadah, E",202,ARAB,2020-sp,
880,267,"Saadah, E",202,ARAB,2020-sp,
881,267,"Saadah, E",202,ARAB,2020-sp,
882,267,"Saadah, E",202,ARAB,2020-sp,
883,267,"Saadah, E",202,ARAB,2020-sp,
884,267,"Saadah, E",202,ARAB,2020-sp,
885,267,"Saadah, E",211,ARAB,2020-sp,
886,267,"Saadah, E",211,ARAB,2020-sp,
887,267,"Saadah, E",404,ARAB,2020-sp,
888,267,"Saadah, E",404,ARAB,2020-sp,
889,267,"Saadah, E",406,ARAB,2020-sp,
890,267,"Saadah, E",406,ARAB,2020-sp,
891,267,"Saadah, E",408,ARAB,2020-sp,
892,267,"Saadah, E",408,ARAB,2020-sp,
893,267,"Saadah, E",410,ARAB,2020-sp,
894,268,"Ahyad, H",413,ARAB,2020-sp,
895,268,"Ahyad, H",413,ARAB,2020-sp,
896,269,"Brakke, A",172,ARCH,2020-sp,3.69
897,269,"Brakke, A",172,ARCH,2020-sp,3.69
898,269,"Brakke, A",172,ARCH,2020-sp,3.69
899,-1,,199,ARCH,2020-sp,
900,270,"Hemingway, E",199,ARCH,2020-sp,
901,271,"Hinders, K",199,ARCH,2020-sp,
902,272,"Aminmansour, A",232,ARCH,2020-sp,3.14
903,272,"Aminmansour, A",232,ARCH,2020-sp,3.14
904,273,"Melgarejo De Berry, A;Yi, Y",274,ARCH,2020-sp,3.55
905,273,"Melgarejo De Berry, A;Yi, Y",274,ARCH,2020-sp,3.55
906,273,"Melgarejo De Berry, A;Yi, Y",274,ARCH,2020-sp,3.55
907,275,"Letterly, C",314,ARCH,2020-sp,
908,275,"Letterly, C",314,ARCH,2020-sp,
909,-1,,314,ARCH,2020-sp,
910,-1,,314,ARCH,2020-sp,
911,276,"Kedia, H",314,ARCH,2020-sp,
912,276,"Kedia, H",314,ARCH,2020-sp,
913,-1,,372,ARCH,2020-sp,
914,-1,,372,ARCH,2020-sp,
915,-1,,372,ARCH,2020-sp,
916,277,"Dearborn, L",372,ARCH,2020-sp,
917,277,"Dearborn, L",372,ARCH,2020-sp,
918,277,"Dearborn, L",372,ARCH,2020-sp,
919,273,"Melgarejo De Berry, A",372,ARCH,2020-sp,
920,273,"Melgarejo De Berry, A",372,ARCH,2020-sp,
921,273,"Melgarejo De Berry, A",372,ARCH,2020-sp,
922,278,"Bliss, A",372,ARCH,2020-sp,
923,278,"Bliss, A",372,ARCH,2020-sp,
924,278,"Bliss, A",372,ARCH,2020-sp,
925,-1,,372,ARCH,2020-sp,
926,-1,,372,ARCH,2020-sp,
927,-1,,372,ARCH,2020-sp,
928,279,"Swiatek, P",372,ARCH,2020-sp,
929,279,"Swiatek, P",372,ARCH,2020-sp,
930,279,"Swiatek, P",372,ARCH,2020-sp,
931,280,"Armstrong, P",372,ARCH,2020-sp,
932,280,"Armstrong, P",372,ARCH,2020-sp,
933,280,"Armstrong, P",372,ARCH,2020-sp,
934,-1,,400,ARCH,2020-sp,
935,-1,,401,ARCH,2020-sp,
936,269,"Brakke, A",401,ARCH,2020-sp,
937,281,"Emmons, D;Melgarejo De Berry, A",401,ARCH,2020-sp,
938,282,"Grossman, H",407,ARCH,2020-sp,3.36
939,283,"Lapunzina, A",409,ARCH,2020-sp,
940,284,"Johnson, T",416,ARCH,2020-sp,3.27
941,285,"Krishnan, S",435,ARCH,2020-sp,3.29
942,285,"Krishnan, S",435,ARCH,2020-sp,3.29
943,285,"Krishnan, S",435,ARCH,2020-sp,3.29
944,285,"Krishnan, S",435,ARCH,2020-sp,3.29
945,286,"Kansler, J",435,ARCH,2020-sp,
946,272,"Aminmansour, A",452,ARCH,2020-sp,
947,272,"Aminmansour, A",452,ARCH,2020-sp,
948,272,"Aminmansour, A",452,ARCH,2020-sp,
949,272,"Aminmansour, A",452,ARCH,2020-sp,
950,286,"Kansler, J",452,ARCH,2020-sp,
951,283,"Lapunzina, A",468,ARCH,2020-sp,
952,280,"Armstrong, P",472,ARCH,2020-sp,
953,283,"Lapunzina, A",475,ARCH,2020-sp,
954,287,"Tierney, T",476,ARCH,2020-sp,
955,288,"Taylor, M",476,ARCH,2020-sp,
956,269,"Brakke, A;Lewis, C",482,ARCH,2020-sp,
957,269,"Brakke, A;Lewis, C",482,ARCH,2020-sp,
958,269,"Brakke, A;Lewis, C",482,ARCH,2020-sp,
959,269,"Brakke, A;Lewis, C",482,ARCH,2020-sp,
960,273,"Melgarejo De Berry, A;Yi, Y",484,ARCH,2020-sp,
961,273,"Melgarejo De Berry, A;Yi, Y",484,ARCH,2020-sp,
962,273,"Melgarejo De Berry, A;Yi, Y",484,ARCH,2020-sp,
963,273,"Melgarejo De Berry, A;Yi, Y",484,ARCH,2020-sp,
964,289,"Lewis, C",491,ARCH,2020-sp,
965,290,"Erickson, K",499,ARCH,2020-sp,
966,291,"Deutsch, R",501,ARCH,2020-sp,3.75
967,291,"Deutsch, R",501,ARCH,2020-sp,3.75
968,292,"Chawla, S;Kraszewska, K;Lee, K;Samayeen, N",510,ARCH,2020-sp,
969,292,"Chawla, S;Kraszewska, K;Lee, K;Samayeen, N",510,ARCH,2020-sp,
970,296,"Bross, B",517,ARCH,2020-sp,3.44
971,296,"Bross, B",517,ARCH,2020-sp,3.44
972,296,"Bross, B",517,ARCH,2020-sp,3.44
973,296,"Bross, B",517,ARCH,2020-sp,3.44
974,296,"Bross, B",517,ARCH,2020-sp,3.44
975,296,"Bross, B",517,ARCH,2020-sp,3.44
976,296,"Bross, B",517,ARCH,2020-sp,3.44
977,297,"Boubekri, M;Strand, R",537,ARCH,2020-sp,
978,297,"Boubekri, M;Strand, R",537,ARCH,2020-sp,
979,297,"Boubekri, M;Strand, R",537,ARCH,2020-sp,
980,297,"Boubekri, M;Strand, R",537,ARCH,2020-sp,
981,297,"Boubekri, M;Strand, R",537,ARCH,2020-sp,
982,299,"Kim, M",544,ARCH,2020-sp,
983,-1,,552,ARCH,2020-sp,
984,-1,,553,ARCH,2020-sp,
985,-1,,556,ARCH,2020-sp,
986,272,"Aminmansour, A",558,ARCH,2020-sp,
987,285,"Krishnan, S",560,ARCH,2020-sp,
988,278,"Bliss, A",563,ARCH,2020-sp,
989,290,"Erickson, K",571,ARCH,2020-sp,
990,300,"Kang, B",571,ARCH,2020-sp,
991,-1,,572,ARCH,2020-sp,
992,289,"Lewis, C",572,ARCH,2020-sp,
993,301,"Bollo, C",572,ARCH,2020-sp,
994,302,"Worn, W",572,ARCH,2020-sp,
995,299,"Kim, M",573,ARCH,2020-sp,
996,303,"Murray, S",573,ARCH,2020-sp,
997,304,"Hammann, R",573,ARCH,2020-sp,
998,-1,,574,ARCH,2020-sp,
999,305,"Chasco, D",574,ARCH,2020-sp,
1000,306,"Bognar, B",574,ARCH,2020-sp,
1001,307,"Bartumeus Ferre, S",574,ARCH,2020-sp,
1002,271,"Hinders, K",574,ARCH,2020-sp,
1003,296,"Bross, B",574,ARCH,2020-sp,
1004,308,"Anthony, K",576,ARCH,2020-sp,
1005,291,"Deutsch, R",576,ARCH,2020-sp,
1006,302,"Worn, W",576,ARCH,2020-sp,
1007,304,"Hammann, R",576,ARCH,2020-sp,
1008,300,"Kang, B",576,ARCH,2020-sp,
1009,308,"Anthony, K",576,ARCH,2020-sp,
1010,270,"Hemingway, E",576,ARCH,2020-sp,
1011,309,"Dharwadker, A",576,ARCH,2020-sp,
1012,-1,,576,ARCH,2020-sp,
1013,310,"Stallmeyer, J",576,ARCH,2020-sp,
1014,307,"Bartumeus Ferre, S",576,ARCH,2020-sp,
1015,288,"Taylor, M",576,ARCH,2020-sp,
1016,-1,,590,ARCH,2020-sp,
1017,-1,,591,ARCH,2020-sp,
1018,282,"Grossman, H",591,ARCH,2020-sp,
1019,310,"Stallmeyer, J",591,ARCH,2020-sp,
1020,284,"Johnson, T",593,ARCH,2020-sp,3.86
1021,302,"Worn, W",593,ARCH,2020-sp,
1022,298,"Strand, R",594,ARCH,2020-sp,
1023,-1,,597,ARCH,2020-sp,
1024,274,"Yi, Y",597,ARCH,2020-sp,
1025,-1,,599,ARCH,2020-sp,
1026,311,"Beaty, C",102,ART,2020-sp,
1027,312,"Horan, E",102,ART,2020-sp,
1028,313,"Grimes, N",102,ART,2020-sp,
1029,314,"Foster, J",102,ART,2020-sp,
1030,315,"Rohde, P",103,ART,2020-sp,
1031,316,"Kramer, S",103,ART,2020-sp,
1032,317,"Murphy, C",103,ART,2020-sp,
1033,318,"Signa, S",104,ART,2020-sp,
1034,319,"Bergmark, J",140,ART,2020-sp,
1035,319,"Bergmark, J",140,ART,2020-sp,
1036,319,"Bergmark, J",140,ART,2020-sp,
1037,319,"Bergmark, J",140,ART,2020-sp,
1038,319,"Bergmark, J",140,ART,2020-sp,
1039,319,"Bergmark, J",140,ART,2020-sp,
1040,319,"Bergmark, J",140,ART,2020-sp,
1041,319,"Bergmark, J",140,ART,2020-sp,
1042,319,"Bergmark, J",140,ART,2020-sp,
1043,319,"Bergmark, J",140,ART,2020-sp,
1044,320,"Jones, C",150,ART,2020-sp,
1045,321,"Hudson, B",152,ART,2020-sp,
1046,322,"Wiesener, C",154,ART,2020-sp,
1047,323,"Kesler, L",155,ART,2020-sp,
1048,321,"Hudson, B",191,ART,2020-sp,
1049,321,"Hudson, B",191,ART,2020-sp,
1050,322,"Wiesener, C",191,ART,2020-sp,
1051,-1,,199,ART,2020-sp,
1052,324,"Theide, B",199,ART,2020-sp,
1053,325,"Howard, L",299,ART,2020-sp,
1054,326,"Meares, I",299,ART,2020-sp,
1055,327,"Briggs, M",310,ART,2020-sp,
1056,328,"Kendall, J",101,ARTD,2020-sp,
1057,329,"Xiao, L",101,ARTD,2020-sp,
1058,330,"Sibrian Mai, A",151,ARTD,2020-sp,
1059,331,"Crowther, M",160,ARTD,2020-sp,
1060,332,"Hadinezhad, S;Raheel, S;Zhang, H",202,ARTD,2020-sp,
1061,332,"Hadinezhad, S;Raheel, S;Zhang, H",202,ARTD,2020-sp,
1062,332,"Hadinezhad, S;Kim, E;Zhang, H",202,ARTD,2020-sp,
1063,332,"Hadinezhad, S;Kim, E;Zhang, H",202,ARTD,2020-sp,
1064,332,"Hadinezhad, S;Sethi, S;Zhang, H",202,ARTD,2020-sp,
1065,332,"Hadinezhad, S;Sethi, S;Zhang, H",202,ARTD,2020-sp,
1066,337,"Jang, W",217,ARTD,2020-sp,
1067,338,"Melton, R",217,ARTD,2020-sp,
1068,339,"Mercer, L",218,ARTD,2020-sp,3.85
1069,339,"Mercer, L",218,ARTD,2020-sp,3.85
1070,337,"Jang, W",222,ARTD,2020-sp,
1071,340,"Shin, S",228,ARTD,2020-sp,
1072,333,"Raheel, S",228,ARTD,2020-sp,
1073,333,"Raheel, S",228,ARTD,2020-sp,
1074,341,"Fein-Smolinski, R",260,ARTD,2020-sp,
1075,342,"Xu, G",260,ARTD,2020-sp,
1076,343,"Heller, M",260,ARTD,2020-sp,
1077,341,"Fein-Smolinski, R",261,ARTD,2020-sp,
1078,342,"Xu, G",262,ARTD,2020-sp,
1079,344,"Gunji-Ballsrud, J",299,ARTD,2020-sp,
1080,345,"Chou, K;Kendall, J;Tang, Z",302,ARTD,2020-sp,
1081,345,"Chou, K;Kendall, J;Tang, Z",302,ARTD,2020-sp,
1082,345,"Chou, K;Salamanca Garcia, J;Tang, Z",302,ARTD,2020-sp,
